teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
L.A. Lakers,Utah,2017-01-26,12.5,-110.0,14.0,-102.0,204.5,202.5,-115.0
Utah,L.A. Lakers,2017-01-26,-12.5,-110.0,-14.0,-108.0,204.5,202.5,104.0
Sacramento,Indiana,2017-01-27,4.5,-110.0,4.5,-105.0,215.0,211.5,-109.0
Indiana,Sacramento,2017-01-27,-4.5,-110.0,-4.5,-105.0,215.0,211.5,-101.0
Orlando,Boston,2017-01-27,9.0,-110.0,7.0,-101.0,214.5,214.0,-115.0
Boston,Orlando,2017-01-27,-9.0,-110.0,-7.0,-109.0,214.5,214.0,104.0
Charlotte,New York,2017-01-27,-2.5,-110.0,-1.0,-105.0,216.0,211.5,-105.0
New York,Charlotte,2017-01-27,2.5,-110.0,1.0,-105.0,216.0,211.5,-105.0
Milwaukee,Toronto,2017-01-27,4.0,-110.0,6.0,-104.0,215.0,213.0,-105.0
Toronto,Milwaukee,2017-01-27,-4.0,-110.0,-6.0,-106.0,215.0,213.0,-105.0
Brooklyn,Cleveland,2017-01-27,16.5,-110.0,17.0,-102.0,224.0,227.0,108.0
Cleveland,Brooklyn,2017-01-27,-16.5,-110.0,-17.0,-108.0,224.0,227.0,-119.0
San Antonio,New Orleans,2017-01-27,-5.5,-110.0,-7.0,-116.0,208.0,213.0,-121.0
New Orleans,San Antonio,2017-01-27,5.5,-110.0,7.0,105.0,208.0,213.0,110.0
Miami,Chicago,2017-01-27,6.0,-110.0,7.0,-100.0,202.5,204.5,-104.0
Chicago,Miami,2017-01-27,-6.0,-110.0,-7.0,-110.0,202.5,204.5,-106.0
Washington,Atlanta,2017-01-27,4.0,-110.0,3.0,-103.0,213.5,214.5,100.0
Atlanta,Washington,2017-01-27,-4.0,-110.0,-3.0,-107.0,213.5,214.5,-110.0
Houston,Philadelphia,2017-01-27,-7.5,-115.0,-7.0,-105.0,219.0,221.0,-102.0
Philadelphia,Houston,2017-01-27,7.5,-105.0,7.0,-105.0,219.0,221.0,-108.0
Memphis,Portland,2017-01-27,2.0,-110.0,1.5,-101.0,207.0,205.5,-109.0
Portland,Memphis,2017-01-27,-2.0,-110.0,-1.5,-109.0,207.0,205.5,-101.0
Sacramento,Charlotte,2017-01-28,6.0,-110.0,7.0,-109.0,208.0,205.0,-100.0
Charlotte,Sacramento,2017-01-28,-6.0,-110.0,-7.0,-101.0,208.0,205.0,-110.0
Detroit,Miami,2017-01-28,-2.5,-115.0,-3.5,-104.0,201.5,202.5,-108.0
Miami,Detroit,2017-01-28,2.5,-105.0,3.5,-106.0,201.5,202.5,-102.0
Boston,Milwaukee,2017-01-28,0.0,-110.0,2.5,-107.0,218.5,217.0,-107.0
Milwaukee,Boston,2017-01-28,0.0,-110.0,-2.5,-103.0,218.5,217.0,-103.0
L.A. Clippers,Golden State,2017-01-28,14.0,-110.0,13.0,-113.0,226.5,224.0,-107.0
Golden State,L.A. Clippers,2017-01-28,-14.0,-110.0,-13.0,102.0,226.5,224.0,-103.0
Memphis,Utah,2017-01-28,6.0,-110.0,7.5,-100.0,187.5,191.0,100.0
Utah,Memphis,2017-01-28,-6.0,-110.0,-7.5,-110.0,187.5,191.0,-110.0
Brooklyn,Minnesota,2017-01-28,10.5,-110.0,11.0,-110.0,219.0,220.5,-105.0
Minnesota,Brooklyn,2017-01-28,-10.5,-110.0,-11.0,100.0,219.0,220.5,-105.0
Denver,Phoenix,2017-01-28,0.0,-110.0,3.5,-103.0,235.0,227.5,-109.0
Phoenix,Denver,2017-01-28,0.0,-110.0,-3.5,-107.0,235.0,227.5,-101.0
New York,Atlanta,2017-01-29,8.5,-110.0,6.0,-106.0,212.0,209.0,-106.0
Atlanta,New York,2017-01-29,-8.5,-110.0,-6.0,-104.0,212.0,209.0,-104.0
Oklahoma City,Cleveland,2017-01-29,8.0,-110.0,7.5,-104.0,219.0,217.0,-108.0
Cleveland,Oklahoma City,2017-01-29,-8.0,-110.0,-7.5,-106.0,219.0,217.0,-102.0
Orlando,Toronto,2017-01-29,9.5,-110.0,11.0,-111.0,210.5,211.5,-102.0
Toronto,Orlando,2017-01-29,-9.5,-110.0,-11.0,101.0,210.5,211.5,-108.0
Washington,New Orleans,2017-01-29,-1.0,-110.0,1.0,-116.0,218.0,220.5,-109.0
New Orleans,Washington,2017-01-29,1.0,-110.0,-1.0,105.0,218.0,220.5,-101.0
Houston,Indiana,2017-01-29,-3.5,-110.0,-3.0,-106.0,227.0,229.0,-103.0
Indiana,Houston,2017-01-29,3.5,-110.0,3.0,-104.0,227.0,229.0,-107.0
Philadelphia,Chicago,2017-01-29,6.5,-110.0,7.0,-106.0,206.0,205.5,-110.0
Chicago,Philadelphia,2017-01-29,-6.5,-110.0,-7.0,-104.0,206.0,205.5,-100.0
Dallas,San Antonio,2017-01-29,14.0,-110.0,12.0,-105.0,196.0,195.5,100.0
San Antonio,Dallas,2017-01-29,-14.0,-110.0,-12.0,-105.0,196.0,195.5,-110.0
Golden State,Portland,2017-01-29,-8.5,-105.0,-6.0,-102.0,228.0,225.5,-113.0
Portland,Golden State,2017-01-29,8.5,-115.0,6.0,-108.0,228.0,225.5,102.0
Sacramento,Philadelphia,2017-01-30,-2.0,-110.0,-3.0,-100.0,205.5,208.0,-107.0
Philadelphia,Sacramento,2017-01-30,2.0,-110.0,3.0,-110.0,205.5,208.0,-103.0
Brooklyn,Miami,2017-01-30,10.0,-110.0,7.5,-108.0,216.5,218.5,-105.0
Miami,Brooklyn,2017-01-30,-10.0,-110.0,-7.5,-102.0,216.5,218.5,-105.0
Orlando,Minnesota,2017-01-30,8.5,-110.0,8.0,-105.0,209.5,213.0,-105.0
Minnesota,Orlando,2017-01-30,-8.5,-110.0,-8.0,-105.0,209.5,213.0,-105.0
Detroit,Boston,2017-01-30,7.0,-110.0,5.5,-103.0,212.5,216.5,-105.0
Boston,Detroit,2017-01-30,-7.0,-110.0,-5.5,-107.0,212.5,216.5,-105.0
Cleveland,Dallas,2017-01-30,-4.5,-110.0,-4.5,-101.0,205.0,208.5,-106.0
Dallas,Cleveland,2017-01-30,4.5,-110.0,4.5,-109.0,205.0,208.5,-104.0
Memphis,Phoenix,2017-01-30,-4.0,-110.0,-4.0,-108.0,210.0,207.0,-110.0
Phoenix,Memphis,2017-01-30,4.0,-110.0,4.0,-102.0,210.0,207.0,100.0
New York,Washington,2017-01-31,8.5,-110.0,8.0,-103.0,220.5,215.0,-107.0
Washington,New York,2017-01-31,-8.5,-110.0,-8.0,-107.0,220.5,215.0,-103.0
New Orleans,Toronto,2017-01-31,8.5,-110.0,7.0,102.0,215.0,213.5,102.0
Toronto,New Orleans,2017-01-31,-8.5,-110.0,-7.0,-113.0,215.0,213.5,-113.0
Sacramento,Houston,2017-01-31,9.5,-110.0,12.0,-105.0,224.0,226.0,-110.0
Houston,Sacramento,2017-01-31,-9.5,-110.0,-12.0,-105.0,224.0,226.0,100.0
Oklahoma City,San Antonio,2017-01-31,9.0,-110.0,9.5,-107.0,213.5,210.5,101.0
San Antonio,Oklahoma City,2017-01-31,-9.0,-110.0,-9.5,-103.0,213.5,210.5,-111.0
Charlotte,Portland,2017-01-31,4.0,-110.0,4.0,-110.0,215.5,215.5,-100.0
Portland,Charlotte,2017-01-31,-4.0,-110.0,-4.0,-100.0,215.5,215.5,-110.0
Denver,L.A. Lakers,2017-01-31,-3.0,-110.0,-1.0,-100.0,226.5,226.0,-105.0
L.A. Lakers,Denver,2017-01-31,3.0,-110.0,1.0,-110.0,226.5,226.0,-105.0
Indiana,Orlando,2017-02-01,-2.5,-110.0,-2.5,-109.0,214.0,213.0,-108.0
Orlando,Indiana,2017-02-01,2.5,-110.0,2.5,-101.0,214.0,213.0,-102.0
Minnesota,Cleveland,2017-02-01,9.0,-110.0,6.0,-101.0,215.5,216.5,-110.0
Cleveland,Minnesota,2017-02-01,-9.0,-110.0,-6.0,-109.0,215.5,216.5,-100.0
Toronto,Boston,2017-02-01,5.5,-110.0,6.0,-104.0,217.5,214.0,-109.0
Boston,Toronto,2017-02-01,-5.5,-110.0,-6.0,-106.0,217.5,214.0,-101.0
New Orleans,Detroit,2017-02-01,5.5,-110.0,7.5,-105.0,210.0,210.5,-110.0
Detroit,New Orleans,2017-02-01,-5.5,-110.0,-7.5,-105.0,210.0,210.5,100.0
New York,Brooklyn,2017-02-01,-2.5,-110.0,-3.0,-102.0,223.0,224.5,-107.0
Brooklyn,New York,2017-02-01,2.5,-110.0,3.0,-108.0,223.0,224.5,-103.0
Atlanta,Miami,2017-02-01,0.0,-110.0,1.5,-101.0,206.0,205.0,-107.0
Miami,Atlanta,2017-02-01,0.0,-110.0,-1.5,-109.0,206.0,205.0,-103.0
Philadelphia,Dallas,2017-02-01,5.5,-110.0,7.5,-103.0,201.5,205.0,-108.0
Dallas,Philadelphia,2017-02-01,-5.5,-110.0,-7.5,-107.0,201.5,205.0,-102.0
Milwaukee,Utah,2017-02-01,7.0,-110.0,8.0,-109.0,199.0,197.5,-101.0
Utah,Milwaukee,2017-02-01,-7.0,-110.0,-8.0,-101.0,199.0,197.5,-109.0
L.A. Clippers,Phoenix,2017-02-01,-2.5,-110.0,-2.5,-100.0,220.0,219.5,-110.0
Phoenix,L.A. Clippers,2017-02-01,2.5,-110.0,2.5,-110.0,220.0,219.5,-100.0
Memphis,Denver,2017-02-01,-1.5,-110.0,-4.0,-104.0,216.0,211.5,-119.0
Denver,Memphis,2017-02-01,1.5,-110.0,4.0,-106.0,216.0,211.5,108.0
Chicago,Oklahoma City,2017-02-01,6.0,-110.0,3.0,-109.0,207.0,207.0,-106.0
Oklahoma City,Chicago,2017-02-01,-6.0,-110.0,-3.0,-101.0,207.0,207.0,-104.0
Charlotte,Golden State,2017-02-01,14.0,-110.0,15.0,-107.0,223.0,227.0,-107.0
Golden State,Charlotte,2017-02-01,-14.0,-110.0,-15.0,-103.0,223.0,227.0,-103.0
L.A. Lakers,Washington,2017-02-02,11.0,-110.0,10.5,-103.0,218.5,221.0,-103.0
Washington,L.A. Lakers,2017-02-02,-11.0,-110.0,-10.5,-107.0,218.5,221.0,-107.0
Atlanta,Houston,2017-02-02,9.0,-110.0,9.5,100.0,222.0,225.5,-108.0
Houston,Atlanta,2017-02-02,-9.0,-110.0,-9.5,-110.0,222.0,225.5,-102.0
Philadelphia,San Antonio,2017-02-02,13.5,-110.0,17.0,-110.0,209.5,214.0,-106.0
San Antonio,Philadelphia,2017-02-02,-13.5,-110.0,-17.0,100.0,209.5,214.0,-104.0
Golden State,L.A. Clippers,2017-02-02,-10.0,-110.0,-7.5,-109.0,226.0,229.5,-109.0
L.A. Clippers,Golden State,2017-02-02,10.0,-110.0,7.5,-101.0,226.0,229.5,-101.0
Toronto,Orlando,2017-02-03,-4.5,-110.0,-5.0,-106.0,210.0,206.0,-118.0
Orlando,Toronto,2017-02-03,4.5,-110.0,5.0,-104.0,210.0,206.0,107.0
Indiana,Brooklyn,2017-02-03,-7.0,-110.0,-6.5,-103.0,220.5,218.5,-106.0
Brooklyn,Indiana,2017-02-03,7.0,-110.0,6.5,-107.0,220.5,218.5,-104.0
Minnesota,Detroit,2017-02-03,5.5,-110.0,4.5,-106.0,212.5,209.5,-103.0
Detroit,Minnesota,2017-02-03,-5.5,-110.0,-4.5,-104.0,212.5,209.5,-107.0
Chicago,Houston,2017-02-03,9.0,-110.0,10.0,-103.0,221.0,222.5,-107.0
Houston,Chicago,2017-02-03,-9.0,-110.0,-10.0,-107.0,221.0,222.5,-103.0
L.A. Lakers,Boston,2017-02-03,12.5,-110.0,11.0,-103.0,220.5,222.5,-102.0
Boston,L.A. Lakers,2017-02-03,-12.5,-110.0,-11.0,-107.0,220.5,222.5,-108.0
Memphis,Oklahoma City,2017-02-03,1.0,-110.0,-1.0,-102.0,206.5,204.5,-104.0
Oklahoma City,Memphis,2017-02-03,-1.0,-110.0,1.0,-108.0,206.5,204.5,-106.0
Milwaukee,Denver,2017-02-03,1.5,-110.0,3.0,-111.0,223.0,224.0,-100.0
Denver,Milwaukee,2017-02-03,-1.5,-110.0,-3.0,101.0,223.0,224.0,-110.0
Phoenix,Sacramento,2017-02-03,5.0,-110.0,4.0,100.0,218.5,218.0,101.0
Sacramento,Phoenix,2017-02-03,-5.0,-110.0,-4.0,-110.0,218.5,218.0,-111.0
Dallas,Portland,2017-02-03,5.0,-110.0,6.5,-108.0,208.0,206.0,-112.0
Portland,Dallas,2017-02-03,-5.0,-110.0,-6.5,-102.0,208.0,206.0,102.0
New Orleans,Washington,2017-02-04,8.0,-110.0,6.5,-106.0,216.0,216.5,-101.0
Washington,New Orleans,2017-02-04,-8.0,-110.0,-6.5,-104.0,216.0,216.5,-109.0
Orlando,Atlanta,2017-02-04,7.5,-110.0,7.5,-113.0,208.0,210.0,-113.0
Atlanta,Orlando,2017-02-04,-7.5,-110.0,-7.5,102.0,208.0,210.0,102.0
Detroit,Indiana,2017-02-04,5.0,-110.0,3.0,-105.0,213.0,209.5,-100.0
Indiana,Detroit,2017-02-04,-5.0,-110.0,-3.0,-105.0,213.0,209.5,-110.0
Philadelphia,Miami,2017-02-04,8.0,-110.0,9.0,-110.0,207.5,209.0,-103.0
Miami,Philadelphia,2017-02-04,-8.0,-110.0,-9.0,-100.0,207.5,209.0,-107.0
Cleveland,New York,2017-02-04,-6.0,-110.0,-4.5,-105.0,219.5,214.0,-103.0
New York,Cleveland,2017-02-04,6.0,-110.0,4.5,-105.0,219.5,214.0,-107.0
Memphis,Minnesota,2017-02-04,-1.5,-110.0,4.5,-108.0,206.0,203.5,-105.0
Minnesota,Memphis,2017-02-04,1.5,-110.0,-4.5,-102.0,206.0,203.5,-105.0
Denver,San Antonio,2017-02-04,11.5,-110.0,13.0,-110.0,219.5,223.0,-105.0
San Antonio,Denver,2017-02-04,-11.5,-110.0,-13.0,-100.0,219.5,223.0,-105.0
Milwaukee,Phoenix,2017-02-04,1.0,-110.0,-1.5,-105.0,218.5,221.0,-105.0
Phoenix,Milwaukee,2017-02-04,-1.0,-110.0,1.5,-105.0,218.5,221.0,-105.0
Charlotte,Utah,2017-02-04,8.0,-110.0,8.0,-103.0,199.5,197.5,-111.0
Utah,Charlotte,2017-02-04,-8.0,-110.0,-8.0,-107.0,199.5,197.5,101.0
Golden State,Sacramento,2017-02-04,-13.0,-110.0,9.5,-103.0,225.0,215.5,-109.0
Sacramento,Golden State,2017-02-04,13.0,-110.0,-9.5,-110.0,225.0,215.5,-104.0
Toronto,Brooklyn,2017-02-05,-6.5,-110.0,-6.5,-106.0,217.0,216.0,-110.0
Brooklyn,Toronto,2017-02-05,6.5,-110.0,6.5,-104.0,217.0,216.0,-100.0
L.A. Clippers,Boston,2017-02-05,6.0,-110.0,5.5,-100.0,222.5,221.0,-102.0
Boston,L.A. Clippers,2017-02-05,-6.0,-110.0,-5.5,-110.0,222.5,221.0,-108.0
Portland,Oklahoma City,2017-02-05,5.0,-110.0,5.0,-110.0,214.0,217.5,-113.0
Oklahoma City,Portland,2017-02-05,-5.0,-110.0,-5.0,-100.0,214.0,217.5,102.0
Oklahoma City,Indiana,2017-02-06,3.5,-110.0,5.0,-102.0,213.5,212.0,-106.0
Indiana,Oklahoma City,2017-02-06,-3.5,-110.0,-5.0,-108.0,213.5,212.0,-104.0
L.A. Lakers,New York,2017-02-06,5.0,-110.0,5.0,-102.0,220.0,222.5,-101.0
New York,L.A. Lakers,2017-02-06,-5.0,-110.0,-5.0,-108.0,220.0,222.5,-109.0
Cleveland,Washington,2017-02-06,0.0,-110.0,-1.5,-102.0,220.0,218.5,-113.0
Washington,Cleveland,2017-02-06,0.0,-110.0,1.5,-108.0,220.0,218.5,102.0
Utah,Atlanta,2017-02-06,1.5,-110.0,-1.0,-106.0,198.0,197.5,-107.0
Atlanta,Utah,2017-02-06,-1.5,-110.0,1.0,-104.0,198.0,197.5,-103.0
L.A. Clippers,Toronto,2017-02-06,5.5,-110.0,6.5,-103.0,216.0,217.5,-103.0
Toronto,L.A. Clippers,2017-02-06,-5.5,-110.0,-6.5,-107.0,216.0,217.5,-107.0
Philadelphia,Detroit,2017-02-06,11.5,-110.0,8.5,101.0,212.5,211.0,-111.0
Detroit,Philadelphia,2017-02-06,-11.5,-110.0,-8.5,-111.0,212.5,211.0,101.0
Phoenix,New Orleans,2017-02-06,4.0,-110.0,6.0,-105.0,219.5,222.0,-110.0
New Orleans,Phoenix,2017-02-06,-4.0,-110.0,-6.0,-105.0,219.5,222.0,-100.0
Miami,Minnesota,2017-02-06,3.0,-110.0,1.0,-108.0,209.5,205.5,-110.0
Minnesota,Miami,2017-02-06,-3.0,-110.0,-1.0,-102.0,209.5,205.5,-100.0
Dallas,Denver,2017-02-06,2.5,-110.0,2.5,-105.0,215.0,212.0,-105.0
Denver,Dallas,2017-02-06,-2.5,-110.0,-2.5,-105.0,215.0,212.0,-105.0
San Antonio,Memphis,2017-02-06,-4.5,-110.0,1.0,-105.0,208.0,200.5,-107.0
Memphis,San Antonio,2017-02-06,4.5,-110.0,-1.0,-105.0,208.0,200.5,-103.0
Chicago,Sacramento,2017-02-06,2.0,-110.0,4.0,-100.0,206.5,205.5,-103.0
Sacramento,Chicago,2017-02-06,-2.0,-110.0,-4.0,-110.0,206.5,205.5,-107.0
Brooklyn,Charlotte,2017-02-07,10.5,-110.0,10.0,-102.0,218.0,219.5,-103.0
Charlotte,Brooklyn,2017-02-07,-10.5,-110.0,-10.0,-108.0,218.0,219.5,-107.0
Orlando,Houston,2017-02-07,11.5,-110.0,12.0,-107.0,222.5,223.5,-102.0
Houston,Orlando,2017-02-07,-11.5,-110.0,-12.0,-103.0,222.5,223.5,-108.0
Portland,Dallas,2017-02-07,2.5,-110.0,-2.5,-108.0,207.0,207.0,-115.0
Dallas,Portland,2017-02-07,-2.5,-110.0,2.5,-102.0,207.0,207.0,104.0
San Antonio,Philadelphia,2017-02-08,-8.0,-110.0,-12.0,-103.0,212.0,207.5,-107.0
Philadelphia,San Antonio,2017-02-08,8.0,-110.0,12.0,-107.0,212.0,207.5,-103.0
Cleveland,Indiana,2017-02-08,-3.0,-110.0,-3.5,-105.0,215.5,216.0,102.0
Indiana,Cleveland,2017-02-08,3.0,-110.0,3.5,-105.0,215.5,216.0,-113.0
L.A. Lakers,Detroit,2017-02-08,8.0,-110.0,6.5,-104.0,218.0,218.5,-102.0
Detroit,L.A. Lakers,2017-02-08,-8.0,-110.0,-6.5,-106.0,218.0,218.5,-108.0
Denver,Atlanta,2017-02-08,5.5,-110.0,3.5,102.0,223.0,224.5,-105.0
Atlanta,Denver,2017-02-08,-5.5,-110.0,-3.5,-113.0,223.0,224.5,-105.0
Washington,Brooklyn,2017-02-08,-9.0,-110.0,-10.0,-101.0,223.5,222.0,-113.0
Brooklyn,Washington,2017-02-08,9.0,-110.0,10.0,-109.0,223.5,222.0,102.0
Miami,Milwaukee,2017-02-08,2.5,-110.0,4.5,-107.0,209.0,208.0,-109.0
Milwaukee,Miami,2017-02-08,-2.5,-110.0,-4.5,-103.0,209.0,208.0,-101.0
Toronto,Minnesota,2017-02-08,-4.0,-110.0,-3.0,-103.0,214.0,211.0,-110.0
Minnesota,Toronto,2017-02-08,4.0,-110.0,3.0,-107.0,214.0,211.0,-100.0
Phoenix,Memphis,2017-02-08,9.0,-110.0,7.5,-106.0,208.0,211.5,-107.0
Memphis,Phoenix,2017-02-08,-9.0,-110.0,-7.5,-104.0,208.0,211.5,-103.0
Utah,New Orleans,2017-02-08,-4.0,-110.0,-3.5,-104.0,203.0,199.0,-108.0
New Orleans,Utah,2017-02-08,4.0,-110.0,3.5,-106.0,203.0,199.0,-102.0
L.A. Clippers,New York,2017-02-08,-1.0,-110.0,-1.0,-103.0,219.0,219.5,-102.0
New York,L.A. Clippers,2017-02-08,1.0,-110.0,1.0,-107.0,219.0,219.5,-108.0
Chicago,Golden State,2017-02-08,13.5,-110.0,18.5,-105.0,222.0,223.0,-110.0
Golden State,Chicago,2017-02-08,-13.5,-110.0,-18.5,-105.0,222.0,223.0,100.0
Boston,Sacramento,2017-02-08,-8.0,-110.0,-8.5,102.0,211.5,211.5,-116.0
Sacramento,Boston,2017-02-08,8.0,-110.0,8.5,-113.0,211.5,211.5,105.0
Philadelphia,Orlando,2017-02-09,4.5,-105.0,6.5,102.0,211.5,209.0,-113.0
Orlando,Philadelphia,2017-02-09,-4.5,-115.0,-6.5,-113.0,211.5,209.0,102.0
Houston,Charlotte,2017-02-09,-3.5,-110.0,-2.5,-113.0,225.5,224.5,-110.0
Charlotte,Houston,2017-02-09,3.5,-110.0,2.5,102.0,225.5,224.5,100.0
Cleveland,Oklahoma City,2017-02-09,4.0,-105.0,1.0,-104.0,213.5,219.0,-109.0
Oklahoma City,Cleveland,2017-02-09,-4.0,-115.0,-1.0,-106.0,213.5,219.0,-101.0
Utah,Dallas,2017-02-09,-3.5,-110.0,-2.5,-100.0,197.0,193.5,-104.0
Dallas,Utah,2017-02-09,3.5,-110.0,2.5,-110.0,197.0,193.5,-106.0
Boston,Portland,2017-02-09,1.0,-110.0,3.0,105.0,220.5,223.0,-108.0
Portland,Boston,2017-02-09,-1.0,-110.0,-3.0,-116.0,220.5,223.0,-102.0
Miami,Brooklyn,2017-02-10,-5.0,-110.0,-5.5,-102.0,215.5,214.5,-103.0
Brooklyn,Miami,2017-02-10,5.0,-110.0,5.5,-108.0,215.5,214.5,-107.0
Denver,New York,2017-02-10,2.5,-110.0,2.0,-108.0,227.0,229.0,-113.0
New York,Denver,2017-02-10,-2.5,-110.0,-2.0,-102.0,227.0,229.0,102.0
San Antonio,Detroit,2017-02-10,-4.5,-110.0,-4.5,-110.0,210.5,209.0,-105.0
Detroit,San Antonio,2017-02-10,4.5,-110.0,4.5,100.0,210.5,209.0,-105.0
L.A. Lakers,Milwaukee,2017-02-10,4.0,-110.0,5.5,-102.0,219.0,218.0,-101.0
Milwaukee,L.A. Lakers,2017-02-10,-4.0,-110.0,-5.5,-108.0,219.0,218.0,-109.0
Indiana,Washington,2017-02-10,5.0,-110.0,5.5,-103.0,216.5,214.5,-105.0
Washington,Indiana,2017-02-10,-5.0,-110.0,-5.5,-107.0,216.5,214.5,-105.0
Golden State,Memphis,2017-02-10,-8.0,-110.0,-7.5,-107.0,218.0,216.0,-103.0
Memphis,Golden State,2017-02-10,8.0,-110.0,7.5,-103.0,218.0,216.0,-107.0
New Orleans,Minnesota,2017-02-10,4.0,-110.0,5.0,-107.0,210.5,211.0,-106.0
Minnesota,New Orleans,2017-02-10,-4.0,-110.0,-5.0,-103.0,210.5,211.0,-104.0
Chicago,Phoenix,2017-02-10,-2.5,-110.0,-3.5,-107.0,217.0,218.5,-107.0
Phoenix,Chicago,2017-02-10,2.5,-110.0,3.5,-103.0,217.0,218.5,-103.0
Atlanta,Sacramento,2017-02-10,-1.5,-110.0,-1.5,-108.0,210.5,208.5,-109.0
Sacramento,Atlanta,2017-02-10,1.5,-110.0,1.5,-102.0,210.5,208.5,-101.0
L.A. Clippers,Charlotte,2017-02-11,2.5,-110.0,2.5,-104.0,216.5,218.0,-110.0
Charlotte,L.A. Clippers,2017-02-11,-2.5,-110.0,-2.5,-106.0,216.5,218.0,100.0
Milwaukee,Indiana,2017-02-11,6.0,-110.0,6.0,-106.0,213.0,211.0,-103.0
Indiana,Milwaukee,2017-02-11,-6.0,-110.0,-6.0,-104.0,213.0,211.0,-107.0
Denver,Cleveland,2017-02-11,13.5,-110.0,11.5,-105.0,228.5,233.0,-106.0
Cleveland,Denver,2017-02-11,-13.5,-110.0,-11.5,-105.0,228.5,233.0,-104.0
Miami,Philadelphia,2017-02-11,-4.5,-110.0,-2.0,-109.0,206.5,208.5,-101.0
Philadelphia,Miami,2017-02-11,4.5,-110.0,2.0,-101.0,206.5,208.5,-109.0
Golden State,Oklahoma City,2017-02-11,-7.0,-110.0,-8.0,-101.0,227.5,227.0,-108.0
Oklahoma City,Golden State,2017-02-11,7.0,-110.0,8.0,-109.0,227.5,227.0,-102.0
Phoenix,Houston,2017-02-11,14.0,-110.0,16.0,-104.0,231.5,233.5,-104.0
Houston,Phoenix,2017-02-11,-14.0,-110.0,-16.0,-106.0,231.5,233.5,-106.0
Orlando,Dallas,2017-02-11,7.0,-110.0,6.5,-106.0,205.5,203.5,-113.0
Dallas,Orlando,2017-02-11,-7.0,-110.0,-6.5,-104.0,205.5,203.5,102.0
Boston,Utah,2017-02-11,5.0,-110.0,6.5,-102.0,203.5,204.5,-110.0
Utah,Boston,2017-02-11,-5.0,-110.0,-6.5,-108.0,203.5,204.5,100.0
Chicago,Minnesota,2017-02-12,2.0,-110.0,7.0,-106.0,208.5,205.0,-110.0
Minnesota,Chicago,2017-02-12,-2.0,-110.0,-7.0,-104.0,208.5,205.0,100.0
San Antonio,New York,2017-02-12,-7.5,-110.0,-9.0,-109.0,215.5,211.0,-101.0
New York,San Antonio,2017-02-12,7.5,-110.0,9.0,-101.0,215.5,211.0,-109.0
Detroit,Toronto,2017-02-12,5.5,-110.0,6.5,-103.0,213.5,212.5,-107.0
Toronto,Detroit,2017-02-12,-5.5,-110.0,-6.5,-107.0,213.5,212.5,-103.0
New Orleans,Sacramento,2017-02-12,5.0,-110.0,4.0,-100.0,211.0,213.0,-104.0
Sacramento,New Orleans,2017-02-12,-5.0,-110.0,-4.0,-110.0,211.0,213.0,-106.0
Philadelphia,Charlotte,2017-02-13,12.0,-110.0,8.0,-109.0,211.0,213.5,-108.0
Charlotte,Philadelphia,2017-02-13,-12.0,-110.0,-8.0,-101.0,211.0,213.5,-102.0
San Antonio,Indiana,2017-02-13,-3.0,-110.0,-5.0,-105.0,207.0,208.5,-104.0
Indiana,San Antonio,2017-02-13,3.0,-110.0,5.0,-105.0,207.0,208.5,-106.0
Orlando,Miami,2017-02-13,6.0,-110.0,7.5,-102.0,209.5,208.0,-108.0
Miami,Orlando,2017-02-13,-6.0,-110.0,-7.5,-108.0,209.5,208.0,-102.0
Memphis,Brooklyn,2017-02-13,-7.5,-110.0,-8.5,-100.0,215.5,211.0,-109.0
Brooklyn,Memphis,2017-02-13,7.5,-110.0,8.5,-110.0,215.5,211.0,-101.0
Oklahoma City,Washington,2017-02-13,5.0,-110.0,5.5,-102.0,217.5,218.0,-105.0
Washington,Oklahoma City,2017-02-13,-5.0,-110.0,-5.5,-108.0,217.5,218.0,-105.0
Detroit,Milwaukee,2017-02-13,3.5,-110.0,3.0,-107.0,211.0,209.5,-108.0
Milwaukee,Detroit,2017-02-13,-3.5,-110.0,-3.0,-103.0,211.0,209.5,-102.0
Boston,Dallas,2017-02-13,-1.5,-110.0,-2.0,-100.0,209.0,210.5,-106.0
Dallas,Boston,2017-02-13,1.5,-110.0,2.0,-110.0,209.0,210.5,-104.0
New Orleans,Phoenix,2017-02-13,2.5,-115.0,3.5,102.0,220.0,221.5,-103.0
Phoenix,New Orleans,2017-02-13,-2.5,-105.0,-3.5,-113.0,220.0,221.5,-107.0
Golden State,Denver,2017-02-13,-10.5,-110.0,-11.5,-110.0,241.0,236.5,-109.0
Denver,Golden State,2017-02-13,10.5,-110.0,11.5,-100.0,241.0,236.5,-101.0
L.A. Clippers,Utah,2017-02-13,7.0,-110.0,8.5,-110.0,207.0,207.0,-109.0
Utah,L.A. Clippers,2017-02-13,-7.0,-110.0,-8.5,-100.0,207.0,207.0,-101.0
Atlanta,Portland,2017-02-13,3.0,-110.0,2.0,-105.0,215.0,218.0,-109.0
Portland,Atlanta,2017-02-13,-3.0,-110.0,-2.0,-105.0,215.0,218.0,-101.0
Cleveland,Minnesota,2017-02-14,-4.5,-110.0,-3.5,-107.0,218.5,219.0,-107.0
Minnesota,Cleveland,2017-02-14,4.5,-110.0,3.5,-103.0,218.5,219.0,-103.0
